age,marital,dwelling,edu,foodins,weight,female,immigr,rural,children,household,joblose,finimpact,pfg,anx2,nmissingvars,finimp3,fooddich,_est_est1,_est_est2,_est_est3,_est_est4
"25 to 34 years old","Never married","Other","University certificate, diploma, degree above the BA level","Food secure",2015.637,0,0,0,"No Child",1,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Widowed/Separated/Divorced","Low-rise apartment less than 5 stories","University certificate, diploma, degree above the BA level","Food secure",2648.148,0,0,0,"No Child",1,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"35 to 44 years old","Never married","Other","High school diploma or a high school equivalency certificate","Food secure",5970.783,0,0,0,"No Child",3,"Valid skip","Too soon",0,0,0,"Too soon",0,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",3430.722,0,1,0,"No Child",2,"Valid skip","Moderate",1,0,0,"Impact",0,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",3205.05,0,1,0,"No Child",2,"Valid skip","Minor",0,0,0,"Impact",0,1,1,1,1
"25 to 34 years old","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",2619.595,0,0,0,"No Child",2,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",1756.372,0,0,0,"No Child",2,"Not expected","Minor",1,0,0,"Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Low-rise apartment less than 5 stories","High school diploma or a high school equivalency certificate","Food secure",1378.8,0,0,0,"No Child",1,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Widowed/Separated/Divorced","Single detached house","College/CEGEP/other non-university certificate or diploma","Marginally food insecure",15530.62,0,0,1,"No Child",1,"Not expected","Major",1,0,1,"Impact",1,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",621.9723,0,0,0,"No Child",2,"Valid skip","Minor",0,0,0,"Impact",0,1,1,1,1
"75 years and older","Married/Common law","Other","University certificate, diploma, degree above the BA level","Food secure",2527.357,0,0,0,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Never married","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",408.9179,0,1,0,"No Child",1,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",1555.96,0,0,0,"No Child",2,"Not expected","Too soon",1,0,0,"Too soon",0,1,1,1,1
"55 to 64 years old","Widowed/Separated/Divorced","Low-rise apartment less than 5 stories","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",8360.208,0,0,0,"No Child",1,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","High school diploma or a high school equivalency certificate","Food secure",3619.892,0,0,0,"No Child",3,"Valid skip","Too soon",0,0,0,"Too soon",0,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","Trade certificate or diploma","Food secure",21964.25,0,0,0,"No Child",2,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"15 to 24 years old","Never married","Other","College/CEGEP/other non-university certificate or diploma","Food secure",3137.261,0,0,1,"No Child",1,"Not expected","Too soon",1,1,0,"Too soon",0,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","High school diploma or a high school equivalency certificate","Food secure",4324.841,0,0,1,"No Child",2,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",1312.496,0,1,0,"No Child",2,"Not expected","Moderate",0,0,0,"Impact",0,1,1,1,1
"55 to 64 years old","Widowed/Separated/Divorced","Low-rise apartment less than 5 stories","College/CEGEP/other non-university certificate or diploma","Food secure",4498.864,0,0,0,"No Child",2,"Not expected","Minor",0,0,0,"Impact",0,1,1,1,1
"45 to 54 years old","Widowed/Separated/Divorced","Low-rise apartment less than 5 stories","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",8037.104,0,1,0,"No Child",1,"Not expected","Too soon",0,0,0,"Too soon",0,1,1,1,1
"55 to 64 years old","Married/Common law","Other","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",22123.62,0,0,0,"No Child",3,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","University certificate, diploma, degree above the BA level","Food secure",773.5605,0,0,0,"No Child",2,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","High school diploma or a high school equivalency certificate","Food secure",3471.729,0,0,0,"No Child",2,"Valid skip","Too soon",1,1,0,"Too soon",0,1,1,1,1
"45 to 54 years old","Never married","High-rise apartment 5 or more stories","High school diploma or a high school equivalency certificate","Severely food insecure",5619.584,0,0,0,"No Child",1,"Valid skip","Moderate",1,0,0,"Impact",1,1,1,1,1
"25 to 34 years old","Never married","Low-rise apartment less than 5 stories","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",509.427,0,0,0,"No Child",1,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Widowed/Separated/Divorced","Other","Trade certificate or diploma","Food secure",2581.328,0,0,0,"No Child",1,"Valid skip","Moderate",1,0,0,"Impact",0,1,1,1,1
"75 years and older","Married/Common law","High-rise apartment 5 or more stories","Trade certificate or diploma","Food secure",930.3548,0,0,0,"No Child",2,"Valid skip","Too soon",0,0,1,"Too soon",0,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","Trade certificate or diploma","Food secure",7092.017,0,0,0,"No Child",4,"Might lose","Moderate",1,1,0,"Impact",0,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Marginally food insecure",2036.823,0,1,0,"No Child",2,"Valid skip","Moderate",1,1,0,"Impact",1,1,1,1,1
"75 years and older","Married/Common law","Low-rise apartment less than 5 stories","University certificate, diploma, degree above the BA level","Food secure",2528.467,0,1,1,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","University certificate or diploma below the bachelor's level","Food secure",2022.229,0,0,0,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",1668.832,0,0,0,"No Child",3,"Valid skip","No impact",1,0,0,"No Impact",0,1,1,1,1
"35 to 44 years old","Never married","Other","College/CEGEP/other non-university certificate or diploma","Severely food insecure",1970.223,0,0,0,"No Child",1,"Not expected","Major",1,1,0,"Impact",1,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","High school diploma or a high school equivalency certificate","Food secure",2852.956,0,0,0,"No Child",3,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","University certificate, diploma, degree above the BA level","Food secure",1892.563,0,1,0,"No Child",2,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"75 years and older","Married/Common law","Single detached house","High school diploma or a high school equivalency certificate","Food secure",7468.346,0,0,0,"No Child",2,"Valid skip","No impact",0,0,1,"No Impact",0,1,1,1,1
"55 to 64 years old","Never married","Low-rise apartment less than 5 stories","College/CEGEP/other non-university certificate or diploma","Food secure",677.6514,0,0,0,"No Child",1,"Not expected","Minor",0,0,0,"Impact",0,1,1,1,1
"35 to 44 years old","Never married","Low-rise apartment less than 5 stories","University certificate, diploma, degree above the BA level","Food secure",1480.57,0,1,0,"No Child",1,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","University certificate, diploma, degree above the BA level","Severely food insecure",954.8864,0,1,0,"No Child",2,"Might lose","Major",0,0,0,"Impact",1,1,1,1,1
"55 to 64 years old","Married/Common law","Low-rise apartment less than 5 stories","University certificate, diploma, degree above the BA level","Food secure",2048.516,0,0,0,"No Child",2,"Not expected","No impact",0,1,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",1921.326,0,0,0,"No Child",2,"Might lose","Major",0,0,0,"Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","University certificate or diploma below the bachelor's level","Food secure",2252.748,0,0,0,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"35 to 44 years old","Never married","Other","High school diploma or a high school equivalency certificate","Food secure",3499.461,0,0,1,"No Child",2,"Valid skip","Minor",0,0,0,"Impact",0,1,1,1,1
"65 to 74 years old","Widowed/Separated/Divorced","Low-rise apartment less than 5 stories","University certificate, diploma, degree above the BA level","Moderately food insecure",1205.863,0,0,0,"No Child",1,"Not expected","Too soon",0,0,0,"Too soon",1,1,1,1,1
"75 years and older","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",2875.141,0,0,0,"No Child",2,"Not expected","Too soon",0,0,0,"Too soon",0,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","University certificate, diploma, degree above the BA level","Food secure",1655.154,0,0,1,"No Child",2,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"15 to 24 years old","Never married","Other","High school diploma or a high school equivalency certificate","Food secure",13753.08,0,0,0,"No Child",1,"Valid skip","Major",1,0,0,"Impact",0,1,1,1,1
"75 years and older","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Marginally food insecure",10179.09,0,1,0,"No Child",2,"Might lose","Minor",1,0,0,"Impact",1,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",1284.482,0,1,0,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Widowed/Separated/Divorced","Low-rise apartment less than 5 stories","University certificate, diploma, degree above the BA level","Food secure",6484.555,0,0,0,"No Child",1,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"75 years and older","Widowed/Separated/Divorced","Single detached house","Less than high school diploma or its equivalent","Food secure",3008.47,0,1,1,"No Child",1,"Valid skip","No impact",1,0,0,"No Impact",0,1,1,1,1
"25 to 34 years old","Never married","Low-rise apartment less than 5 stories","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",1900.231,0,0,1,"No Child",1,"Not expected","Minor",1,0,0,"Impact",0,1,1,1,1
"35 to 44 years old","Never married","Low-rise apartment less than 5 stories","Trade certificate or diploma","Food secure",2201.436,0,0,0,"No Child",1,"Not expected","No impact",1,1,0,"No Impact",0,1,1,1,1
"75 years and older","Widowed/Separated/Divorced","Single detached house","University certificate, diploma, degree above the BA level","Food secure",1627.457,0,0,0,"No Child",1,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","Less than high school diploma or its equivalent","Food secure",87381.22,0,0,0,"No Child",3,"Not expected","Major",1,0,0,"Impact",0,1,1,1,1
"75 years and older","Married/Common law","Single detached house","High school diploma or a high school equivalency certificate","Marginally food insecure",3636.501,0,0,0,"No Child",2,"Valid skip","Moderate",0,0,0,"Impact",1,1,1,1,1
"45 to 54 years old","Never married","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",4460.883,0,0,0,"No Child",1,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"75 years and older","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",707.781,0,0,0,"No Child",2,"Valid skip","Minor",0,0,0,"Impact",0,1,1,1,1
"25 to 34 years old","Never married","Single detached house","University certificate, diploma, degree above the BA level","Moderately food insecure",113157.1,0,0,0,"No Child",5,"Valid skip","Moderate",1,1,0,"Impact",1,1,1,1,1
"65 to 74 years old","Widowed/Separated/Divorced","Other","Trade certificate or diploma","Food secure",9591.079,0,0,0,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"35 to 44 years old","Married/Common law","High-rise apartment 5 or more stories","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",14109.99,0,0,0,"No Child",2,"Not expected","Too soon",0,0,0,"Too soon",0,1,1,1,1
"15 to 24 years old","Never married","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",6973.639,0,0,1,"No Child",2,"Might lose","Major",1,0,1,"Impact",0,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",13923.35,0,1,0,"No Child",2,"Valid skip","No impact",1,0,0,"No Impact",0,1,1,1,1
"75 years and older","Widowed/Separated/Divorced","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",1033.688,0,0,0,"No Child",1,"Valid skip","No impact",1,0,0,"No Impact",0,1,1,1,1
"75 years and older","Married/Common law","High-rise apartment 5 or more stories","University certificate, diploma, degree above the BA level","Food secure",3502.233,0,0,0,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Never married","Single detached house","Trade certificate or diploma","Marginally food insecure",2525.066,0,0,1,"No Child",1,"Might lose","Major",1,0,0,"Impact",1,1,1,1,1
"75 years and older","Widowed/Separated/Divorced","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",3032.687,0,0,0,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",1955.305,0,0,1,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"25 to 34 years old","Widowed/Separated/Divorced","Single detached house","University certificate, diploma, degree above the BA level","Food secure",6863.52,0,0,0,"No Child",1,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
